[NumeroDePontos = 91]
1,03212296962738
1,03247261047363
1,03282237052917
1,03317284584045
1,03352677822113
1,03388404846191
1,0342458486557
1,03461062908173
1,03497886657715
1,03535091876984
1,03572368621826
1,03609621524811
1,03646647930145
1,03683352470398
1,03719437122345
1,03754699230194
1,03789031505585
1,03822338581085
1,0385434627533
1,03884983062744
1,03914105892181
1,03941750526428
1,03967940807343
1,0399272441864
1,0401623249054
1,04038500785828
1,04059731960297
1,04079961776733
1,04099273681641
1,04117739200592
1,04135358333588
1,0415233373642
1,04168605804443
1,04184341430664
1,04199552536011
1,04214382171631
1,04228711128235
1,04242467880249
1,04255306720734
1,04267001152039
1,04277193546295
1,04285669326782
1,04291903972626
1,04295599460602
1,04296386241913
1,04294168949127
1,04288733005524
1,04280042648315
1,04267919063568
1,04252600669861
1,04234397411346
1,04213631153107
1,04190683364868
1,0416579246521
1,04139268398285
1,04111552238464
1,04082870483398
1,04053473472595
1,04023396968842
1,03992772102356
1,03961479663849
1,03929328918457
1,03896117210388
1,03861618041992
1,03825616836548
1,03787899017334
1,03748190402985
1,0370637178421
1,03662216663361
1,03615665435791
1,03566765785217
1,03515779972076
1,03462970256805
1,03408670425415
1,03353047370911
1,03296422958374
1,03239071369171
1,03181314468384
1,03123319149017
1,03065121173859
1,03006947040558
1,02948892116547
1,02891170978546
1,02833890914917
1,02777302265167
1,02721440792084
1,02666437625885
1,02612411975861
1,02559542655945
1,02507865428925
1,02457320690155
