[NumeroDePontos = 104]
1,01222252845764
1,01256251335144
1,0128960609436
1,01322388648987
1,01354610919952
1,01386296749115
1,01417517662048
1,01448333263397
1,01478743553162
1,01508855819702
1,01538574695587
1,01568031311035
1,01597225666046
1,01626348495483
1,01655423641205
1,01684546470642
1,01713848114014
1,01743352413177
1,0177321434021
1,01803612709045
1,0183470249176
1,01866352558136
1,0189847946167
1,01930868625641
1,01963353157043
1,01995658874512
1,02027654647827
1,02059173583984
1,02089989185333
1,0211980342865
1,02148389816284
1,02175605297089
1,02201342582703
1,02225494384766
1,02248024940491
1,02268850803375
1,02287995815277
1,02305448055267
1,02321457862854
1,02336144447327
1,02349746227264
1,02362394332886
1,02374112606049
1,02385091781616
1,02395355701447
1,02404999732971
1,02414178848267
1,02422821521759
1,0243102312088
1,02438831329346
1,0244619846344
1,02453017234802
1,02458894252777
1,02463567256927
1,02466571331024
1,02467429637909
1,024658203125
1,02461278438568
1,02453446388245
1,02442121505737
1,02427232265472
1,02408993244171
1,02387642860413
1,02363586425781
1,02337098121643
1,02308237552643
1,02277398109436
1,02244830131531
1,02210998535156
1,02176177501678
1,02140545845032
1,02104127407074
1,02067172527313
1,02029716968536
1,01991617679596
1,01952731609344
1,01912713050842
1,01871132850647
1,01827764511108
1,01782190799713
1,01734125614166
1,01683366298676
1,01629889011383
1,01573860645294
1,01515603065491
1,01455473899841
1,01393604278564
1,01330268383026
1,0126565694809
1,01200079917908
1,0113388299942
1,01067233085632
1,01000332832336
1,00933361053467
1,00866544246674
1,0080007314682
1,00734078884125
1,00668680667877
1,00604021549225
1,00540328025818
1,00477695465088
1,00416147708893
1,00355815887451
1,00296771526337
