[NumeroDePontos = 115]
1,03775107860565
1,03845727443695
1,03914964199066
1,03983068466187
1,04050159454346
1,04116475582123
1,04182183742523
1,04247486591339
1,04312419891357
1,04377114772797
1,04441630840302
1,04506134986877
1,04570877552032
1,04636073112488
1,04701924324036
1,04768562316895
1,04835844039917
1,04903769493103
1,04972171783447
1,05040752887726
1,05109202861786
1,05177128314972
1,05244159698486
1,05309951305389
1,05374431610107
1,05437231063843
1,05498230457306
1,05557060241699
1,05613672733307
1,05668008327484
1,05720293521881
1,05770456790924
1,05818653106689
1,05864918231964
1,05909359455109
1,05951976776123
1,05992937088013
1,06032264232635
1,06069839000702
1,06105172634125
1,06137788295746
1,06167185306549
1,06193041801453
1,06214880943298
1,06232285499573
1,06244575977325
1,06251287460327
1,06251835823059
1,06245803833008
1,0623277425766
1,06212389469147
1,06184577941895
1,06149089336395
1,06105923652649
1,060551404953
1,05996656417847
1,05930590629578
1,05856966972351
1,05775666236877
1,05686855316162
1,05590867996216
1,05488407611847
1,05380296707153
1,05267405509949
1,05150413513184
1,05030107498169
1,04907369613647
1,04782903194427
1,04657363891602
1,0453108549118
1,04404401779175
1,04277694225311
1,04151487350464
1,04026031494141
1,03901529312134
1,03778266906738
1,03656399250031
1,03536069393158
1,03417432308197
1,03300368785858
1,03184628486633
1,03069949150085
1,0295627117157
1,02843427658081
1,02731251716614
1,02619671821594
1,02508747577667
1,02398347854614
1,02288389205933
1,02178800106049
1,02069497108459
1,01960456371307
1,01851618289948
1,01743102073669
1,01634967327118
1,0152747631073
1,01420915126801
1,01315569877625
1,01211810112
1,01109778881073
1,01009845733643
1,00912296772003
1,00817382335663
1,00725328922272
1,00636219978333
1,00550067424774
1,00467026233673
1,00387036800385
1,00310170650482
1,00236368179321
1,00165557861328
1,00097632408142
1,00032293796539
0,999696969985962
0,999096930027008
