[NumeroDePontos = 124]
1,00392007827759
1,00464236736298
1,00537967681885
1,00612699985504
1,00688099861145
1,0076390504837
1,00839698314667
1,00915110111237
1,00989925861359
1,01063787937164
1,01136410236359
1,01207768917084
1,01277828216553
1,01346528530121
1,01413929462433
1,01480185985565
1,01545405387878
1,01609802246094
1,01673686504364
1,01737070083618
1,01800107955933
1,01862990856171
1,01925802230835
1,01988756656647
1,0205203294754
1,02115845680237
1,02180409431458
1,02245903015137
1,02312195301056
1,02379310131073
1,02447021007538
1,02515137195587
1,02583372592926
1,02651369571686
1,02718806266785
1,02785313129425
1,02850580215454
1,0291428565979
1,02976310253143
1,03036332130432
1,0309419631958
1,03149819374084
1,03203225135803
1,03254473209381
1,03303718566895
1,03351032733917
1,03396415710449
1,03440117835999
1,03482222557068
1,03522801399231
1,03561842441559
1,03599166870117
1,0363427400589
1,03666698932648
1,03695976734161
1,03721463680267
1,03742659091949
1,03758978843689
1,03770089149475
1,03775596618652
1,0377494096756
1,03767585754395
1,03753006458282
1,03730869293213
1,03701043128967
1,03663563728333
1,03618192672729
1,03564786911011
1,03503513336182
1,03434455394745
1,03357660770416
1,0327308177948
1,03181040287018
1,03082239627838
1,02977550029755
1,02867829799652
1,02753901481628
1,0263637304306
1,02516150474548
1,02394115924835
1,02270913124084
1,02146899700165
1,02022457122803
1,01898109912872
1,01774275302887
1,01651418209076
1,01529824733734
1,01409685611725
1,01291108131409
1,0117427110672
1,01059293746948
1,0094610452652
1,00834512710571
1,00724339485168
1,00615394115448
1,00507616996765
1,00400936603546
1,00295221805573
1,00190258026123
1,00085890293121
0,99981951713562
0,998784065246582
0,997752785682678
0,99672532081604
0,995701909065247
0,99468207359314
0,993666410446167
0,992656767368317
0,991656184196472
0,990667819976807
0,989694476127625
0,988737165927887
0,987799406051636
0,986884295940399
0,985995292663574
0,985133528709412
0,98430210351944
0,983502089977264
0,982734084129334
0,98199850320816
0,98129403591156
0,980619847774506
0,979974746704102
0,979358077049255
