[NumeroDePontos = 93]
1,03877031803131
1,03933596611023
1,03991413116455
1,04050672054291
1,04111659526825
1,04174304008484
1,04238510131836
1,04304170608521
1,04371285438538
1,04439568519592
1,04508709907532
1,04578304290771
1,0464813709259
1,04717826843262
1,04786849021912
1,04854881763458
1,04921591281891
1,04986941814423
1,05050933361053
1,05113661289215
1,05174887180328
1,05234563350677
1,05292582511902
1,05348837375641
1,05403292179108
1,05455994606018
1,05507004261017
1,05556464195251
1,05604147911072
1,0564968585968
1,05692517757416
1,05732154846191
1,05767941474915
1,05799305438995
1,05825662612915
1,05846536159515
1,05861389636993
1,05869948863983
1,05871832370758
1,05866706371307
1,05854368209839
1,0583461523056
1,05807173252106
1,05771613121033
1,05727481842041
1,05674803256989
1,05613422393799
1,05543553829193
1,05465364456177
1,05379152297974
1,05285334587097
1,0518456697464
1,05077421665192
1,04964649677277
1,04846966266632
1,04725122451782
1,04600155353546
1,04472756385803
1,04343414306641
1,0421245098114
1,0408034324646
1,03947448730469
1,03814089298248
1,03680753707886
1,03547668457031
1,03415024280548
1,03283202648163
1,03152406215668
1,03022682666779
1,02894020080566
1,02766358852386
1,02639591693878
1,02513563632965
1,02388334274292
1,02263593673706
1,0213930606842
1,02015459537506
1,01892006397247
1,01768946647644
1,01646161079407
1,01523685455322
1,01401579380035
1,01279938220978
1,01158773899078
1,01038289070129
1,00918638706207
1,00800013542175
1,00682699680328
1,00567030906677
1,00453341007233
1,00342130661011
1,00233829021454
1,00128853321075
