[NumeroDePontos = 129]
1,01213812828064
1,01271688938141
1,01332449913025
1,01395547389984
1,01460242271423
1,0152599811554
1,01592373847961
1,01658976078033
1,01725494861603
1,01791560649872
1,01856815814972
1,01921105384827
1,01984453201294
1,0204666852951
1,02107429504395
1,02166640758514
1,02224159240723
1,02280163764954
1,02334797382355
1,023881316185
1,02440547943115
1,02492117881775
1,02543163299561
1,02593874931335
1,02644526958466
1,02695167064667
1,02745771408081
1,02796483039856
1,02847516536713
1,02898943424225
1,02951180934906
1,03004336357117
1,0305837392807
1,03113150596619
1,03168332576752
1,03223741054535
1,03279030323029
1,03333830833435
1,03387880325317
1,03440892696381
1,03492474555969
1,03542459011078
1,03590834140778
1,03637361526489
1,03682088851929
1,03725028038025
1,03766047954559
1,03805208206177
1,03842580318451
1,03878450393677
1,03912687301636
1,03945374488831
1,03976571559906
1,04006254673004
1,04034304618835
1,04060423374176
1,04084157943726
1,04104936122894
1,04122269153595
1,0413556098938
1,04144275188446
1,04147684574127
1,04145383834839
1,04136860370636
1,04121971130371
1,04100513458252
1,04072666168213
1,04038453102112
1,03997731208801
1,03950202465057
1,03895497322083
1,03833770751953
1,03765094280243
1,03689670562744
1,03607702255249
1,03519582748413
1,03426218032837
1,03328549861908
1,03227353096008
1,03123128414154
1,03016483783722
1,0290834903717
1,02799475193024
1,02690529823303
1,02581810951233
1,02473604679108
1,02366411685944
1,02260637283325
1,02156519889832
1,02054178714752
1,01953732967377
1,0185524225235
1,01758825778961
1,01664805412292
1,01572811603546
1,01482665538788
1,01394248008728
1,01307344436646
1,01221549510956
1,01136660575867
1,01052391529083
1,00968635082245
1,00885343551636
1,00802481174469
1,00719964504242
1,00637602806091
1,00555491447449
1,00473570823669
1,00391972064972
1,00310742855072
1,00230002403259
1,00149893760681
1,0007061958313
0,999926090240479
0,999163269996643
0,998420655727386
0,997700870037079
0,997006118297577
0,996338129043579
0,995698034763336
0,995087862014771
0,994506895542145
0,993955492973328
0,993432819843292
0,992937505245209
0,992469906806946
0,992028415203094
0,991611540317535
0,99121880531311
