[NumeroDePontos = 110]
1,01307809352875
1,01344156265259
1,01379895210266
1,01415133476257
1,01449704170227
1,01483917236328
1,01517748832703
1,01551103591919
1,01584112644196
1,01616811752319
1,01649177074432
1,01681327819824
1,01713132858276
1,01744890213013
1,01776599884033
1,01808536052704
1,01840794086456
1,01873433589935
1,0190646648407
1,01939904689789
1,01973676681519
1,02007663249969
1,02041721343994
1,02075660228729
1,02109265327454
1,02142405509949
1,0217502117157
1,02206802368164
1,02237439155579
1,02266871929169
1,02294921875
1,02321553230286
1,02346670627594
1,02370250225067
1,02392160892487
1,02412545681
1,02431464195251
1,02448999881744
1,02465403079987
1,02480697631836
1,02494883537292
1,02508175373077
1,02520573139191
1,02532231807709
1,02543246746063
1,02553701400757
1,02563536167145
1,0257283449173
1,02581465244293
1,02589273452759
1,02596187591553
1,02601850032806
1,0260591506958
1,02608072757721
1,02607858181
1,02604937553406
1,02599024772644
1,0258983373642
1,02577221393585
1,02560973167419
1,02541184425354
1,02518141269684
1,0249217748642
1,02463591098785
1,02432703971863
1,02399921417236
1,02365672588348
1,02330303192139
1,02293825149536
1,0225635766983
1,02218019962311
1,02178871631622
1,0213897228241
1,02098214626312
1,02056419849396
1,02013230323792
1,01968383789063
1,01921510696411
1,01872515678406
1,0182124376297
1,0176739692688
1,01710915565491
1,01651918888092
1,01590645313263
1,01527333259583
1,01462483406067
1,0139627456665
1,01329016685486
1,01260983943939
1,0119241476059
1,01123511791229
1,01054310798645
1,009850025177
1,0091587305069
1,00846946239471
1,00778579711914
1,00710940361023
1,0064412355423
1,00578260421753
1,00513446331024
1,00449824333191
1,0038731098175
1,00326025485992
1,00265979766846
1,00207245349884
1,00149881839752
1,00093960762024
1,00039446353912
0,999864041805267
0,999348402023315
