[NumeroDePontos = 107]
1,0164932012558
1,0168890953064
1,01727902889252
1,01766347885132
1,01804208755493
1,01841473579407
1,0187816619873
1,01914215087891
1,01949799060822
1,01984965801239
1,02019655704498
1,02053940296173
1,02087867259979
1,02121412754059
1,02154648303986
1,0218768119812
1,02220571041107
1,02253544330597
1,02286732196808
1,02320194244385
1,02353823184967
1,02387678623199
1,0242166519165
1,02455770969391
1,02489829063416
1,0252366065979
1,02557182312012
1,02590143680573
1,02622318267822
1,02653539180756
1,02683615684509
1,02712535858154
1,02740144729614
1,02766287326813
1,02790868282318
1,02813863754272
1,0283522605896
1,02855026721954
1,02873492240906
1,02890717983246
1,02906787395477
1,02921807765961
1,02935874462128
1,02949011325836
1,02961361408234
1,02972996234894
1,02983939647675
1,0299426317215
1,03004014492035
1,03013122081757
1,03021514415741
1,03029096126556
1,0303567647934
1,03040933609009
1,0304456949234
1,0304639339447
1,03046119213104
1,03043282032013
1,03037679195404
1,03028905391693
1,03016841411591
1,03001284599304
1,02982449531555
1,02960503101349
1,02935755252838
1,02908527851105
1,0287903547287
1,0284765958786
1,02814745903015
1,02780663967133
1,02745616436005
1,02709686756134
1,02672934532166
1,0263546705246
1,02597236633301
1,02558171749115
1,02517890930176
1,02476418018341
1,02433335781097
1,0238846540451
1,02341663837433
1,02292656898499
1,02241313457489
1,0218757390976
1,0213143825531
1,02073287963867
1,02013373374939
1,01951944828033
1,01889252662659
1,01825499534607
1,01760995388031
1,0169597864151
1,01630628108978
1,01565229892731
1,01499783992767
1,01434600353241
1,01369833946228
1,01305532455444
1,01241886615753
1,01179027557373
1,01117026805878
1,01056063175201
1,00996077060699
1,00937163829803
1,00879347324371
1,00822830200195
1,00767517089844
