[NumeroDePontos = 99]
1,02564239501953
1,02599263191223
1,02634000778198
1,02668511867523
1,02702879905701
1,02737212181091
1,02771639823914
1,0280613899231
1,02840864658356
1,02875936031342
1,0291143655777
1,02947413921356
1,0298398733139
1,03021049499512
1,03058505058289
1,03096115589142
1,0313366651535
1,03171050548553
1,03208065032959
1,03244423866272
1,03280031681061
1,0331449508667
1,03347671031952
1,03379487991333
1,0340975522995
1,03438568115234
1,03465819358826
1,03491508960724
1,03515589237213
1,03538179397583
1,03559398651123
1,0357950925827
1,03598594665527
1,03616809844971
1,03634083271027
1,03650510311127
1,03666234016418
1,03681325912476
1,03695905208588
1,03709900379181
1,03723359107971
1,03736233711243
1,03748464584351
1,03759789466858
1,03769946098328
1,03778493404388
1,03785073757172
1,03789174556732
1,0379045009613
1,03788506984711
1,03783094882965
1,03774058818817
1,03761494159698
1,03745472431183
1,03726422786713
1,03704726696014
1,03680562973022
1,03654110431671
1,03625655174255
1,03595650196075
1,03564441204071
1,03532230854034
1,03499162197113
1,03465414047241
1,03430914878845
1,03395807743073
1,03359925746918
1,03322875499725
1,03284466266632
1,0324432849884
1,03202033042908
1,031574010849
1,03110158443451
1,03060162067413
1,03007519245148
1,02952349185944
1,02895057201385
1,02835988998413
1,02775263786316
1,02713191509247
1,02649915218353
1,02585995197296
1,02521526813507
1,02456772327423
1,02391862869263
1,02326846122742
1,02262020111084
1,02197563648224
1,0213348865509
1,02070116996765
1,02007460594177
1,01945602893829
1,01884698867798
1,01824796199799
1,01766049861908
1,01708483695984
1,01652097702026
1,01596903800964
1,0154287815094
